"","gender_13","age_13","manager_13","func_13","annual_salary_13","bonus_13","gender_14","age_14","manager_14","func_14","annual_salary_14","bonus_14","num_email_total","num_targets_total","num_words_total","num_warmth_words_total","num_competence_words_total","per_warmth_total","per_competence_total","num_weekday_total","num_weekend_total","num_email_within","num_targets_within","num_words_within","num_warmth_words_within","num_competence_words_within","per_warmth_within","per_competence_within","num_email_across","num_targets_across","num_words_across","num_warmth_words_across","num_competence_words_across","per_warmth_across","per_competence_across","company_13","company_14"
"1931",0,40,0,"Corporate Finance",79840.22,7984.022,0,41,0,"Corporate Finance",82075.75,8207.58,149,41,3465,139,240,0.0401154401154401,0.0692640692640693,149,0,71,23,1178,47,78,0.0398981324278438,0.066213921901528,3,1,79,8,3,0.10126582278481,0.0379746835443038,"Standard","Standard"
"1932",0,36,0,"Human Resources",92179.1,9217.91,0,37,0,"Human Resources",94944.46,9494.45,178,33,5830,277,354,0.0475128644939966,0.0607204116638079,178,0,134,24,4202,209,249,0.049738219895288,0.0592574964302713,1,1,16,1,1,0.0625,0.0625,"Luxury","Luxury"
"1933",NA,NA,NA,"",69184.08,20755.224,NA,NA,NA,"",70775.31,NA,30,12,1087,58,57,0.0533578656853726,0.0524379024839006,29,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1934",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,7,4,217,5,13,0.0230414746543779,0.0599078341013825,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1935",NA,NA,NA,"",60000,6000,NA,NA,NA,"",61200,NA,53,23,1956,72,86,0.0368098159509202,0.0439672801635992,47,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1936",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,16,11,454,16,21,0.0352422907488987,0.0462555066079295,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1937",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,39,21,1009,37,59,0.0366699702675917,0.0584737363726462,37,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1938",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,2,2,15,1,2,0.0666666666666667,0.133333333333333,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1939",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,58,13,1152,52,88,0.0451388888888889,0.0763888888888889,57,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1940",1,37,0,"Marketing",62417.94,0,NA,NA,NA,"",63042.2,NA,220,55,4544,253,346,0.0556778169014085,0.0761443661971831,204,16,177,38,3713,208,279,0.0560193913277673,0.0751413950983033,4,1,113,8,8,0.0707964601769911,0.0707964601769911,"Luxury",NA
"1941",NA,NA,NA,"",59999.94,2999.997,1,43,0,"Corporate Finance",65000,3250,90,19,2922,72,147,0.0246406570841889,0.0503080082135524,89,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxury"
"1942",NA,NA,0,"Global Product Engineering & Safety",NA,NA,NA,NA,NA,"",NA,NA,120,36,3635,139,164,0.0382393397524072,0.0451169188445667,118,2,91,23,2850,114,116,0.04,0.0407017543859649,NA,NA,NA,NA,NA,NA,NA,"Luxury",NA
"1943",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,59,16,1101,98,56,0.0890099909173479,0.0508628519527702,56,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1944",NA,NA,NA,"",68000.16,0,NA,NA,NA,"",69360.16,NA,78,26,2529,61,90,0.0241202056148675,0.0355871886120996,68,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1945",0,39,0,"Other",63160.76,3158.038,0,41,0,"Corporate Finance",64992.46,3249.62,87,29,2697,90,217,0.0333704115684093,0.0804597701149425,86,1,66,20,1625,59,120,0.0363076923076923,0.0738461538461539,NA,NA,NA,NA,NA,NA,NA,"Luxury","Luxury"
"1946",NA,NA,NA,"",51000.04,7650.006,NA,NA,NA,"",53499.94,8024.99,29,10,1700,66,105,0.0388235294117647,0.0617647058823529,24,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1947",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,30,18,669,23,41,0.0343796711509716,0.0612855007473842,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1948",1,49,0,"Strategic Logistic Solutions (SLS)",260000,130000,1,50,0,"Executive Committee and Staff",267280,133640,341,61,11500,664,584,0.0577391304347826,0.0507826086956522,254,87,196,38,6297,358,333,0.0568524694298872,0.052882324916627,61,8,1860,132,94,0.0709677419354839,0.0505376344086022,"Luxury","Luxury"
"1949",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,71,36,3531,254,155,0.0719342962333617,0.0438969130557916,68,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1950",NA,NA,NA,"",152981.92,30596.384,NA,NA,NA,"",152981.92,45894.58,377,54,10473,434,836,0.0414398930583405,0.0798243101308126,321,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1951",1,31,0,"Marketing",90000,9000,1,33,0,"Marketing",94500,9450,343,46,14029,738,709,0.0526053175564901,0.0505381709316416,342,1,247,25,10419,549,497,0.0526921969478837,0.0477013149054612,15,3,724,34,47,0.0469613259668508,0.0649171270718232,"Standard","Standard"
"1952",1,53,0,"Other",NA,NA,NA,NA,NA,"",NA,NA,2,2,20,0,0,0,0,2,0,2,2,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Standard",NA
"1953",NA,NA,NA,"",36374.17,0,0,53,0,"Accounting",37465.4,NA,22,2,483,65,2,0.134575569358178,0.0041407867494824,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard"
"1954",1,49,1,"Sourcing",59871.91,5987.191,1,47,0,"Forecasting and Planning",61009.48,3050.47,101,33,1494,103,107,0.0689424364123159,0.071619812583668,101,0,82,26,1080,81,78,0.075,0.0722222222222222,NA,NA,NA,NA,NA,NA,NA,"Standard","Standard"
"1955",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,3,1,36,6,1,0.166666666666667,0.0277777777777778,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1956",0,62,0,"Corporate Finance",54340.91,0,0,63,0,"Accounting",55916.8,NA,67,29,924,57,55,0.0616883116883117,0.0595238095238095,67,0,34,16,323,28,22,0.086687306501548,0.0681114551083591,NA,NA,NA,NA,NA,NA,NA,"Standard","Standard"
"1957",NA,NA,NA,"",54236.86,0,NA,NA,NA,"",55321.6,2766.08,92,46,1297,67,84,0.0516576715497301,0.0647648419429453,92,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1958",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,18,5,196,6,7,0.0306122448979592,0.0357142857142857,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1959",0,65,0,"Information Technology",80371.12,8037.112,0,67,0,"Information Technology",83585.96,8358.6,276,79,8604,483,289,0.0561366806136681,0.0335890283589028,274,2,203,55,5899,308,203,0.0522122393626038,0.0344126123071707,5,3,284,13,5,0.0457746478873239,0.0176056338028169,"Standard","Standard"
"1960",1,34,0,"Sourcing",NA,NA,NA,NA,NA,"",NA,NA,17,7,359,2,1,0.00557103064066852,0.00278551532033426,13,4,15,5,288,1,0,0.00347222222222222,0,NA,NA,NA,NA,NA,NA,NA,"Standard",NA
"1961",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,109,22,4397,188,229,0.0427564248351149,0.0520809642938367,107,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1962",1,45,0,"Global Product Development",115137,11513.7,1,46,0,"Global Product Development",119166.8,11916.68,186,55,9032,421,462,0.0466120460584588,0.0511514614703277,175,11,107,31,4803,225,232,0.0468457214241099,0.0483031438684156,37,10,2098,104,143,0.0495710200190658,0.0681601525262154,"Standard","Standard"
"1963",NA,NA,NA,"",61699.98,6169.998,NA,NA,NA,"",61699.98,NA,16,8,336,16,26,0.0476190476190476,0.0773809523809524,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1964",1,60,0,"Customer Service",31241.6,1249.664,1,62,0,"Customer Service",31969.6,1278.78,24,17,962,66,8,0.0686070686070686,0.00831600831600832,24,0,11,7,417,31,3,0.0743405275779376,0.00719424460431655,1,1,28,1,0,0.0357142857142857,0,"Luxury","Luxury"
"1965",0,29,0,"Customer Service",27955.2,1118.208,0,31,0,"Customer Service",29432,1177.28,80,32,4445,116,216,0.0260967379077615,0.0485939257592801,80,0,62,24,3314,84,169,0.0253470126735063,0.0509957754978878,NA,NA,NA,NA,NA,NA,NA,"Luxury","Luxury"
"1966",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,1,1,38,1,2,0.0263157894736842,0.0526315789473684,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1967",0,51,0,"Sourcing",69564.55,3478.2275,0,53,0,"Strategic Logistic Solutions (SLS)",71929.74,7192.97,16,10,246,12,17,0.0487804878048781,0.0691056910569106,16,0,15,9,225,12,14,0.0533333333333333,0.0622222222222222,NA,NA,NA,NA,NA,NA,NA,"Standard","Standard"
"1968",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,80,25,1842,48,79,0.0260586319218241,0.0428881650380022,78,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1969",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,107,14,5410,195,276,0.0360443622920518,0.0510166358595194,97,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1970",NA,NA,NA,"",53923.5,16177.05,NA,NA,NA,"",56080.44,NA,91,23,1845,72,95,0.0390243902439024,0.0514905149051491,87,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1971",1,58,0,"Sourcing",59223.34,0,1,60,0,"Manufacturing Professionals",60940.82,NA,109,34,2255,83,99,0.0368070953436807,0.0439024390243902,109,0,61,17,1107,33,45,0.029810298102981,0.040650406504065,NA,NA,NA,NA,NA,NA,NA,"Standard","Standard"
"1972",NA,NA,NA,"",64166.96,16041.74,NA,NA,NA,"",64166.96,22458.44,64,22,1868,103,98,0.0551391862955032,0.0524625267665953,61,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1973",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,1,1,9,1,0,0.111111111111111,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1974",0,48,0,"Customer Service",NA,NA,NA,NA,NA,"",NA,NA,26,18,1014,40,58,0.0394477317554241,0.0571992110453649,21,5,20,13,808,32,47,0.0396039603960396,0.0581683168316832,NA,NA,NA,NA,NA,NA,NA,"Luxury",NA
"1975",1,29,0,"Other",59298.54,5929.854,1,31,0,"Strategic Logistic Solutions (SLS)",60543.81,6054.38,75,25,1778,39,75,0.0219347581552306,0.0421822272215973,73,2,53,12,1385,29,65,0.0209386281588448,0.0469314079422383,2,2,11,1,1,0.0909090909090909,0.0909090909090909,"Standard","Standard"
"1976",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,3,2,36,1,3,0.0277777777777778,0.0833333333333333,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1977",NA,NA,NA,"",90540.43,9054.043,NA,NA,NA,"",93256.64,9325.66,252,68,6912,221,401,0.0319733796296296,0.0580150462962963,252,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1978",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,27,7,703,42,10,0.0597439544807966,0.0142247510668563,27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1979",NA,NA,NA,"",114733.84,0,NA,NA,NA,"",173418.18,60696.36,232,65,8113,234,354,0.0288425982990263,0.0436336743498089,216,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1980",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,50,20,1848,69,94,0.0373376623376623,0.0508658008658009,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1981",1,43,0,"Corporate Finance",58368,5836.8,1,44,0,"Accounting",65000,6500,131,79,2389,89,157,0.0372540812055253,0.065717873587275,128,3,34,17,768,36,49,0.046875,0.0638020833333333,NA,NA,NA,NA,NA,NA,NA,"Standard","Standard"
"1982",1,36,0,"Sourcing",NA,NA,NA,NA,0,"Manufacturing Professionals",NA,NA,15,5,385,34,9,0.0883116883116883,0.0233766233766234,15,0,12,4,293,25,9,0.0853242320819113,0.0307167235494881,NA,NA,NA,NA,NA,NA,NA,"Standard","Standard"
"1983",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,73,15,1768,125,76,0.0707013574660633,0.0429864253393665,73,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1984",NA,NA,0,"Marketing",71225.18,3561.259,0,45,0,"Marketing",80698.28,8069.83,212,41,8087,442,482,0.0546556201310746,0.0596018300976876,209,3,60,17,2064,109,137,0.0528100775193798,0.0663759689922481,4,2,197,13,17,0.065989847715736,0.0862944162436548,"Luxury","Luxury"
"1985",1,27,0,"Corporate Finance",52999.96,2649.998,1,28,0,"Corporate Finance",61799.92,3090,49,16,1957,98,123,0.0500766479305059,0.0628513030148186,47,2,43,13,1749,77,112,0.0440251572327044,0.0640365923384791,NA,NA,NA,NA,NA,NA,NA,"Luxury","Luxury"
"1986",1,56,1,"Sourcing",70530.28,7053.028,1,58,1,"Manufacturing Professionals",72575.66,7257.57,7,4,210,9,7,0.0428571428571429,0.0333333333333333,7,0,7,4,210,9,7,0.0428571428571429,0.0333333333333333,NA,NA,NA,NA,NA,NA,NA,"Standard","Standard"
"1987",0,45,0,"Legal",51145.9,2045.836,0,47,0,"Legal",52680.16,2107.21,114,43,2907,115,190,0.0395596835225318,0.065359477124183,114,0,59,21,1466,53,97,0.0361527967257844,0.0661664392905866,26,7,531,28,32,0.0527306967984934,0.0602636534839925,"Luxury","Luxury"
"1988",0,33,0,"Information Technology",40527.76,1621.1104,0,35,0,"Information Technology",42270.54,1690.82,92,26,3204,81,186,0.0252808988764045,0.0580524344569288,91,1,78,20,2749,66,167,0.0240087304474354,0.0607493634048745,NA,NA,NA,NA,NA,NA,NA,"Luxury","Luxury"
"1989",0,28,0,"Customer Service",27955.2,1118.208,NA,NA,NA,"",29348.8,1173.95,464,72,13160,498,471,0.0378419452887538,0.035790273556231,400,64,366,45,10496,411,379,0.0391577743902439,0.036108993902439,2,2,61,3,4,0.0491803278688525,0.0655737704918033,"Luxury",NA
"1990",NA,NA,NA,"",63778.52,6377.852,NA,NA,NA,"",63778.52,NA,21,13,858,26,50,0.0303030303030303,0.0582750582750583,19,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1991",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,70,11,1998,106,89,0.0530530530530531,0.0445445445445445,65,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992",0,34,0,"Human Resources",NA,NA,NA,NA,NA,"",NA,NA,86,22,3110,99,165,0.0318327974276527,0.0530546623794212,86,0,62,14,2134,71,109,0.0332708528584817,0.0510777881911903,NA,NA,NA,NA,NA,NA,NA,"Luxury",NA
"1993",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,19,7,414,26,13,0.0628019323671498,0.0314009661835749,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1994",NA,NA,NA,"",NA,NA,NA,NA,NA,"",87124.96,8712.5,158,41,4502,189,318,0.041981341625944,0.0706352732119058,155,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1995",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,3,2,12,0,2,0,0.166666666666667,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1996",NA,NA,NA,"",51313.6,0,NA,NA,NA,"",52748.8,NA,1,1,13,0,1,0,0.0769230769230769,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997",NA,NA,NA,"",38147.2,0,NA,NA,NA,"",39208,NA,63,13,2094,76,184,0.0362941738299905,0.0878701050620821,63,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1998",1,46,1,"Strategic Logistic Solutions (SLS)",99910.08,9991.008,1,47,0,"Forecasting and Planning",102907.38,10290.74,100,29,3314,217,141,0.0654797827398914,0.0425467712733856,100,0,50,15,1636,101,78,0.0617359413202934,0.0476772616136919,7,3,207,12,7,0.0579710144927536,0.0338164251207729,"Standard","Standard"
"1999",0,36,0,"Corporate Finance",41999.88,1679.9952,0,38,0,"Accounting",45600.1,1824,289,81,11028,516,692,0.0467899891186072,0.0627493652520856,269,20,229,51,8199,376,497,0.0458592511281864,0.0606171484327357,NA,NA,NA,NA,NA,NA,NA,"Luxury","Luxury"
"2000",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,3,2,55,4,0,0.0727272727272727,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,166,42,5016,275,246,0.0548245614035088,0.0490430622009569,166,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2002",NA,NA,NA,"",61560,3078,0,43,0,"Manufacturing Professionals",61560,3078,4,3,307,11,10,0.0358306188925081,0.0325732899022801,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard"
"2003",1,49,0,"Information Technology",87277.85,8727.785,1,50,0,"Information Technology",89896.19,8989.62,232,37,8197,244,425,0.0297669879224106,0.0518482371599366,232,0,98,27,3624,113,189,0.0311810154525386,0.0521523178807947,7,3,389,25,21,0.06426735218509,0.0539845758354756,"Standard","Standard"
"2004",1,52,0,"Sourcing",42036.8,1681.472,NA,NA,NA,"",39353.6,1574.14,34,13,815,18,46,0.0220858895705521,0.056441717791411,34,0,22,10,572,12,34,0.020979020979021,0.0594405594405594,1,1,8,0,0,0,0,"Luxury",NA
"2005",NA,NA,NA,"",95912.63,28773.789,NA,NA,NA,"",97830.88,NA,106,28,2506,83,105,0.0331205107741421,0.0418994413407821,93,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006",NA,NA,NA,"",36782.98,1471.3192,NA,NA,NA,"",40093.56,1603.74,496,50,10075,287,614,0.0284863523573201,0.0609429280397022,493,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,4,3,30,1,0,0.0333333333333333,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008",NA,NA,NA,"",82400,0,1,43,0,"Manufacturing Professionals",83883.2,8388.32,87,11,3068,114,123,0.0371577574967405,0.0400912646675359,87,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard"
"2009",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,171,73,2277,120,184,0.0527009222661397,0.0808080808080808,171,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,9,5,170,10,9,0.0588235294117647,0.0529411764705882,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011",0,45,1,"Sourcing",146964.15,29392.83,0,46,1,"Manufacturing Professionals",156065.63,31213.13,500,60,20188,834,1212,0.0413116702991876,0.0600356647513374,500,0,379,41,15173,642,914,0.0423120015817571,0.0602385816911619,NA,NA,NA,NA,NA,NA,NA,"Standard","Standard"
"2012",NA,NA,0,"Marketing",119779.43,17966.9145,1,39,0,"Marketing",123372.81,18505.92,116,42,3245,102,173,0.0314329738058552,0.0533127889060092,113,3,65,23,1714,58,84,0.0338389731621937,0.0490081680280047,18,4,787,23,50,0.0292249047013977,0.0635324015247776,"Standard","Standard"
"2013",NA,NA,NA,"",79590.87,23877.261,NA,NA,NA,"",81182.69,NA,53,22,1585,78,81,0.049211356466877,0.0511041009463722,50,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,14,5,411,14,10,0.0340632603406326,0.024330900243309,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015",NA,NA,NA,"",108441.49,32532.447,NA,NA,NA,"",111694.73,39093.16,103,35,2798,94,215,0.0335954253037884,0.0768406004288778,101,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016",NA,NA,NA,"",54080,13520,NA,NA,NA,"",66999.92,23449.97,68,30,2178,98,140,0.0449954086317723,0.0642791551882461,65,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017",1,53,0,"Sourcing",63793.9,0,1,54,0,"Manufacturing Professionals",65899.1,3294.96,44,16,1033,31,70,0.0300096805421104,0.0677637947725073,44,0,12,6,85,3,6,0.0352941176470588,0.0705882352941176,1,1,6,0,1,0,0.166666666666667,"Standard","Standard"
"2018",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,4,2,30,0,0,0,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019",1,48,0,"Human Resources",339900.08,186945.044,1,50,0,"Executive Committee and Staff",364000,200200,302,51,8950,422,448,0.0471508379888268,0.0500558659217877,227,75,233,38,6660,306,335,0.0459459459459459,0.0503003003003003,43,4,1380,79,76,0.0572463768115942,0.0550724637681159,"Luxury","Luxury"
"2020",0,57,0,"Corporate Finance",44434.87,0,0,59,0,"Corporate Finance",46434.44,NA,77,39,1550,83,144,0.0535483870967742,0.0929032258064516,76,1,67,32,1416,68,129,0.0480225988700565,0.0911016949152542,4,2,60,5,5,0.0833333333333333,0.0833333333333333,"Standard","Standard"
"2021",0,36,1,"Customer Service",NA,NA,NA,NA,0,"Human Resources",70000.06,3500,140,56,4515,158,300,0.0349944629014396,0.0664451827242525,133,7,121,46,3972,145,267,0.0365055387713998,0.0672205438066465,NA,NA,NA,NA,NA,NA,NA,"Luxury","Luxury"
"2022",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,20,17,549,35,47,0.063752276867031,0.0856102003642987,19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023",1,51,1,"Corporate Finance",NA,NA,NA,NA,NA,"",NA,NA,40,11,1284,78,79,0.0607476635514019,0.0615264797507788,39,1,22,7,825,49,48,0.0593939393939394,0.0581818181818182,17,3,436,28,29,0.0642201834862385,0.0665137614678899,"Standard",NA
"2024",1,43,0,"Sourcing",130810.16,26162.032,1,44,0,"Manufacturing Professionals",134734.34,26946.87,212,53,5519,274,285,0.0496466751223048,0.0516397898169958,207,5,169,43,4314,227,226,0.0526193787668057,0.052387575336115,1,1,77,4,10,0.051948051948052,0.12987012987013,"Luxury","Luxury"
"2025",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,15,6,189,10,15,0.0529100529100529,0.0793650793650794,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2026",NA,NA,NA,"",57636.28,8645.442,NA,NA,NA,"",63636.3,22272.71,15,7,511,12,23,0.0234833659491194,0.0450097847358121,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2027",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,1,1,50,2,2,0.04,0.04,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2028",NA,NA,NA,"",40040,1601.6,NA,NA,NA,"",41641.6,1665.66,6,4,123,3,0,0.024390243902439,0,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2029",0,53,0,"Corporate Finance",52657.4,0,0,54,0,"Accounting",54289.78,NA,260,40,4718,207,293,0.0438745231030098,0.0621025858414582,260,0,164,22,3040,118,196,0.0388157894736842,0.0644736842105263,NA,NA,NA,NA,NA,NA,NA,"Standard","Standard"
"2030",1,47,0,"Other",NA,NA,NA,NA,NA,"",NA,NA,11,8,224,14,8,0.0625,0.0357142857142857,11,0,9,7,192,13,7,0.0677083333333333,0.0364583333333333,NA,NA,NA,NA,NA,NA,NA,"Standard",NA
"2031",1,40,1,"Corporate Finance",86678.79,8667.879,1,41,1,"Accounting",89712.55,8971.26,74,37,2004,69,100,0.0344311377245509,0.0499001996007984,73,1,65,32,1678,57,90,0.033969010727056,0.0536352800953516,NA,NA,NA,NA,NA,NA,NA,"Standard","Standard"
"2032",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,13,7,376,16,29,0.0425531914893617,0.0771276595744681,11,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2033",0,57,0,"Corporate Finance",75467.92,7546.792,0,59,0,"Corporate Finance",77731.96,7773.2,122,45,3080,80,222,0.025974025974026,0.0720779220779221,122,0,92,32,2016,42,163,0.0208333333333333,0.0808531746031746,4,2,200,6,19,0.03,0.095,"Standard","Standard"
"2034",NA,NA,NA,"",113917.88,34175.364,NA,NA,NA,"",116310.16,40708.56,71,33,2007,69,102,0.0343796711509716,0.0508221225710015,66,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2035",NA,NA,NA,"",81698.24,4084.912,1,47,0,"Manufacturing Professionals",84076.98,4203.85,40,20,1199,62,70,0.0517097581317765,0.0583819849874896,36,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxury"
